"deaths","days","p"
2628.37970062394,84,1e-04
2783.91227920386,84,1e-04
2994.80927703433,84,1e-04
3040.60694204665,84,1e-04
2726.13354274977,84,1e-04
2295.75095251098,84,1e-04
2529.18854705892,84,1e-04
2888.7407133662,84,1e-04
3324.22739189954,84,1e-04
2440.11877715144,84,1e-04
3536.03253365761,84,1e-04
3194.87107746012,84,1e-04
2705.87998619883,84,1e-04
2990.15688952996,84,1e-04
3200.52090240184,84,1e-04
2765.28384572862,84,1e-04
2444.93339859405,84,1e-04
2772.87314741072,84,1e-04
3679.9806492679,84,1e-04
2395.22280442608,84,1e-04
2260.39556004817,84,1e-04
2717.30565781644,84,1e-04
2932.98903176398,84,1e-04
2682.55898391912,84,1e-04
2324.10065142449,84,1e-04
2941.25795666476,84,1e-04
2488.49516199398,84,1e-04
3171.00903664696,84,1e-04
2595.16335153894,84,1e-04
2444.73610242078,84,1e-04
3187.16893684101,84,1e-04
2579.45691072419,84,1e-04
2737.49802859563,84,1e-04
2333.28602330684,84,1e-04
3010.75677585481,84,1e-04
3217.71186293501,84,1e-04
3631.37946543488,84,1e-04
2431.68587612168,84,1e-04
2714.34859462422,84,1e-04
2427.12688635045,84,1e-04
2897.11213914442,84,1e-04
2917.00517103842,84,1e-04
3166.14303377715,84,1e-04
2508.19893144319,84,1e-04
2888.36970620261,84,1e-04
3197.02538086739,84,1e-04
3291.8690880155,84,1e-04
2521.87370632117,77,1e-04
2211.22335060913,77,1e-04
3151.18764801265,77,1e-04
2357.81560062512,77,1e-04
2533.65474674775,77,1e-04
2706.56603536359,77,1e-04
2420.82963139866,77,1e-04
2986.91831722021,77,1e-04
2512.73238710437,77,1e-04
2449.66955367992,77,1e-04
2876.83669279282,77,1e-04
2500.75144608161,77,1e-04
2424.30023339112,77,1e-04
3000.72601671717,77,1e-04
3067.06641370883,77,1e-04
2308.07691096952,77,1e-04
2227.1882464535,77,1e-04
3262.13807870466,77,1e-04
2846.02045761053,77,1e-04
2563.04580651391,77,1e-04
2412.2346622944,77,1e-04
3273.30369871617,77,1e-04
2264.68833036531,77,1e-04
2320.04283036501,77,1e-04
3226.1743824771,77,1e-04
2872.07348674903,77,1e-04
2828.94529908994,77,1e-04
2277.27122819471,77,1e-04
2859.65015428985,77,1e-04
2399.67018724923,77,1e-04
2707.98066824698,77,1e-04
2378.83004537432,77,1e-04
2768.34590559463,77,1e-04
2796.08399166324,77,1e-04
3445.15091271536,77,1e-04
2656.54777493668,77,1e-04
3296.69237512199,77,1e-04
3248.80284789017,77,1e-04
2273.63587404543,77,1e-04
2656.50775720508,77,1e-04
2959.82976771692,77,1e-04
2654.48304015536,77,1e-04
3508.33894959906,77,1e-04
2269.6854572057,77,1e-04
3026.53631415895,77,1e-04
2190.92698656282,77,1e-04
2330.56335433067,77,1e-04
2585.85322983945,77,1e-04
1988.90270133693,77,1e-04
2552.60935320102,77,1e-04
2997.40319381661,77,1e-04
2736.50043642019,77,1e-04
3088.04097795544,77,1e-04
2531.26247350822,77,1e-04
3302.68437879523,77,1e-04
2894.63495750003,77,1e-04
2714.37815266275,77,1e-04
3168.09506383843,77,1e-04
2954.21808398762,77,1e-04
3161.4446173249,77,1e-04
2739.36714341925,77,1e-04
2196.35010202749,77,1e-04
2576.94390370423,77,1e-04
2979.11019115809,77,1e-04
2361.51590728557,77,1e-04
3186.31927288951,77,1e-04
3080.51349928814,77,1e-04
2382.56806621694,77,1e-04
3084.11081571054,77,1e-04
3478.94378079663,77,1e-04
3330.96140529191,77,1e-04
3319.8552707,77,1e-04
3061.66363555585,77,1e-04
2759.42200425207,77,1e-04
3019.07099994317,77,1e-04
2682.06223810815,77,1e-04
3286.48654314707,77,1e-04
2800.23161821035,77,1e-04
2808.98537731722,77,1e-04
3569.11670358298,77,1e-04
2888.97694077081,77,1e-04
3162.68822143873,77,1e-04
2840.748060291,77,1e-04
2600.53920742704,77,1e-04
2954.13962483059,77,1e-04
3022.68964072885,77,1e-04
2980.60827958755,77,1e-04
3415.40803890704,77,1e-04
3402.33753125034,77,1e-04
2937.80652066002,77,1e-04
2708.86978205846,77,1e-04
3418.75826339168,77,1e-04
3306.90805697625,77,1e-04
2245.87423612859,77,1e-04
2302.72217129276,77,1e-04
2589.44940268402,77,1e-04
3037.51346301129,77,1e-04
2926.07361558377,77,1e-04
2491.44504449403,77,1e-04
2859.59936848391,77,1e-04
2686.22090418169,77,1e-04
3185.24210534873,77,1e-04
3274.18255783742,77,1e-04
2824.93264073385,77,1e-04
2497.08120874164,77,1e-04
2518.88610163125,77,1e-04
2460.30651546217,77,1e-04
2519.42872623495,77,1e-04
2874.46741978188,77,1e-04
3073.65394465506,77,1e-04
2674.19766743831,77,1e-04
2332.89948173923,77,1e-04
2535.84040385943,77,1e-04
2686.77263360343,77,1e-04
2914.73398351349,77,1e-04
2715.39526850763,77,1e-04
3492.63654732951,77,1e-04
2903.47148784515,77,1e-04
2635.016908849,77,1e-04
2348.86221313228,77,1e-04
3001.90530299042,77,1e-04
3240.08297057422,77,1e-04
2787.32126549525,77,1e-04
2622.46717614508,77,1e-04
2658.07937135908,77,1e-04
3203.49418779014,77,1e-04
2310.41739150726,77,1e-04
2338.6559350463,77,1e-04
2951.13958843834,77,1e-04
2744.98117787747,77,1e-04
2238.37111125699,77,1e-04
2542.23457834539,77,1e-04
2593.95533797736,77,1e-04
2348.95008599278,77,1e-04
2330.26904697114,77,1e-04
2670.36962606207,77,1e-04
2520.8827897696,77,1e-04
3530.2542495126,77,1e-04
2417.81820411602,77,1e-04
2972.79570542385,77,1e-04
3387.2720482507,77,1e-04
3642.60200691328,77,1e-04
2718.40446458315,77,1e-04
2347.43153539897,77,1e-04
2501.45422747216,77,1e-04
2417.83398613689,77,1e-04
2984.93094812134,77,1e-04
2445.88329459291,77,1e-04
3131.70666762207,77,1e-04
3303.72321197179,77,1e-04
2689.42818716089,77,1e-04
2913.78021912817,77,1e-04
2442.53785054957,77,1e-04
2865.48265419591,77,1e-04
2701.74294617596,77,1e-04
2412.58169678267,77,1e-04
3102.94233312733,77,1e-04
3223.48298878378,77,1e-04
3307.37472277077,77,1e-04
2537.98090902091,77,1e-04
2265.76316504337,77,1e-04
2668.12688959453,77,1e-04
2966.9184099479,77,1e-04
3128.95937052474,77,1e-04
2614.8226294148,77,1e-04
3142.38186833918,77,1e-04
2809.01694742247,77,1e-04
3113.7535812157,77,1e-04
3358.60645562149,77,1e-04
3040.61229535031,77,1e-04
2550.96106380339,77,1e-04
2875.66457956118,77,1e-04
2975.62502668777,77,1e-04
2742.35112849736,77,1e-04
3073.28633418507,77,1e-04
3515.31740057625,77,1e-04
2671.24733005936,77,1e-04
2571.57186577978,77,1e-04
2518.63924156538,77,1e-04
2280.27861523168,77,1e-04
2535.62824243516,77,1e-04
2586.82983073474,77,1e-04
3114.83355665972,77,1e-04
3025.46376587903,77,1e-04
2649.77530164963,77,1e-04
2426.27767743649,77,1e-04
2391.69117045601,77,1e-04
2427.5979701099,77,1e-04
3398.89115545681,77,1e-04
3000.31459286658,77,1e-04
3065.38608166985,77,1e-04
2601.39090320024,77,1e-04
3171.2481556972,77,1e-04
3172.0126456467,77,1e-04
3050.5537826889,77,1e-04
3474.89734552066,77,1e-04
2870.67040801718,77,1e-04
3656.66706277078,77,1e-04
2517.20339212725,77,1e-04
2549.74257073249,77,1e-04
2489.99118875074,77,1e-04
3025.25544860054,77,1e-04
2511.49225316365,77,1e-04
2888.91394748909,77,1e-04
3285.31282904912,77,1e-04
2736.77720376101,77,1e-04
2440.75234662621,77,1e-04
2739.36053985859,77,1e-04
3165.33456409248,77,1e-04
2880.56260602541,77,1e-04
2824.16480315936,77,1e-04
2598.64164621335,77,1e-04
3107.24966300625,77,1e-04
3463.71066788999,77,1e-04
2777.46043728772,77,1e-04
2316.78863753793,77,1e-04
2643.78888422459,77,1e-04
2906.55584372035,77,1e-04
2710.91491770069,77,1e-04
2312.93587001324,77,1e-04
2888.29960435835,77,1e-04
3058.76174602296,77,1e-04
2585.88048968555,77,1e-04
2151.88001697153,77,1e-04
2912.22502746097,77,1e-04
2582.96166195333,77,1e-04
3294.67517665471,77,1e-04
3213.72925489108,77,1e-04
3186.30963181286,77,1e-04
3021.66546593414,77,1e-04
2988.45005495137,77,1e-04
3155.05373020737,77,1e-04
3006.5079059415,77,1e-04
3250.15943032537,77,1e-04
2221.28660710364,77,1e-04
2499.73590084884,77,1e-04
3175.17986997964,77,1e-04
2406.80904472267,77,1e-04
3139.41397327761,77,1e-04
2840.20335128995,77,1e-04
3216.30611444377,77,1e-04
2824.86592644712,77,1e-04
3078.4579139778,77,1e-04
2875.25422869275,77,1e-04
2717.72866265097,77,1e-04
2896.24740265855,77,1e-04
3195.58845395681,77,1e-04
3145.74835917283,77,1e-04
2758.08489750744,77,1e-04
2301.80405549922,77,1e-04
2871.93830070352,77,1e-04
3086.02842153325,77,1e-04
3511.12199385204,77,1e-04
2527.5094741192,77,1e-04
3200.91604330342,77,1e-04
2643.18257102706,77,1e-04
3153.82855626414,77,1e-04
3126.68495428498,77,1e-04
2893.97771796589,77,1e-04
2684.86655227306,77,1e-04
2786.9164005879,77,1e-04
3489.04071816677,77,1e-04
2937.76608157871,77,1e-04
2129.1734697156,77,1e-04
2853.48067970427,77,1e-04
3390.85560924498,77,1e-04
2422.3185154125,77,1e-04
2969.69795120141,77,1e-04
2547.32295355214,77,1e-04
2458.49013882313,77,1e-04
3124.62152335039,77,1e-04
2463.54577233596,77,1e-04
2752.41442482544,77,1e-04
3130.84301803947,77,1e-04
2430.30288772567,77,1e-04
2948.49458741422,77,1e-04
3006.42887966191,77,1e-04
3352.51020184308,77,1e-04
2806.73185623195,77,1e-04
2907.63429248308,77,1e-04
2793.96237166111,77,1e-04
3341.83263373579,77,1e-04
2938.34997991507,77,1e-04
2280.73132456855,77,1e-04
3322.72768364727,77,1e-04
3069.44770658628,77,1e-04
2797.27163125617,77,1e-04
3412.81924862299,77,1e-04
2891.06470625167,77,1e-04
3147.71786413526,77,1e-04
2369.2575378891,77,1e-04
2568.88541991845,77,1e-04
2951.28743445626,77,1e-04
3151.05078044138,77,1e-04
2673.85278877875,77,1e-04
3329.46682907884,77,1e-04
2539.9188288903,77,1e-04
2524.91598065534,77,1e-04
3274.11852364171,77,1e-04
3490.85391847929,77,1e-04
2936.94726523524,77,1e-04
2798.97153989119,77,1e-04
3154.27032676738,77,1e-04
2930.36782347806,77,1e-04
2405.61362347125,77,1e-04
2277.66059959713,77,1e-04
3004.70977094573,77,1e-04
3499.76790446114,77,1e-04
3126.85508754118,77,1e-04
3154.8539500739,77,1e-04
3414.55910584085,77,1e-04
2245.82747313481,77,1e-04
2903.11382794334,77,1e-04
3349.75869180683,77,1e-04
2954.09581942203,77,1e-04
2261.46849880619,77,1e-04
3116.268913075,77,1e-04
2719.07728045159,77,1e-04
2373.87276108398,77,1e-04
2229.42685068908,77,1e-04
3388.94988059148,77,1e-04
2963.74861128661,77,1e-04
3318.44986522251,77,1e-04
3146.85739087888,77,1e-04
2737.07590791044,77,1e-04
2214.14920913224,77,1e-04
2937.08873903257,77,1e-04
2580.30371105537,77,1e-04
2592.35548979519,77,1e-04
2427.60414222849,77,1e-04
2417.18576069665,77,1e-04
3311.7342232654,77,1e-04
3467.14823739594,77,1e-04
2827.77987191272,77,1e-04
2768.680762845,77,1e-04
2765.92014262554,77,1e-04
2922.22811218992,77,1e-04
2952.01635008185,77,1e-04
2434.33366309047,77,1e-04
3036.16932286944,77,1e-04
3041.17755208158,77,1e-04
3194.30992401939,77,1e-04
2514.818032453,77,1e-04
3108.38682461763,77,1e-04
3223.85439528725,77,1e-04
3146.00196416894,77,1e-04
2455.67427688468,77,1e-04
2903.31750729152,77,1e-04
2662.43709567273,77,1e-04
2329.28107227002,77,1e-04
2864.89885632449,77,1e-04
2641.39847199744,77,1e-04
3270.25531947654,77,1e-04
3131.67064570984,77,1e-04
2486.28049465882,77,1e-04
2924.63027700428,77,1e-04
2478.12768668845,77,1e-04
2276.54912309631,77,1e-04
2807.65680291003,77,1e-04
2718.92850929518,77,1e-04
2793.267970529,77,1e-04
2736.37919319411,77,1e-04
3197.26479887165,77,1e-04
2396.0782908118,77,1e-04
2742.21150237699,77,1e-04
2506.53249665645,77,1e-04
2756.56110830929,77,1e-04
2411.51861951116,77,1e-04
2993.32038585641,77,1e-04
2851.06406753112,77,1e-04
3153.3097295218,77,1e-04
2861.98384764269,77,1e-04
2447.55136994676,77,1e-04
3430.28988955248,77,1e-04
2529.02244646204,77,1e-04
2379.60251612396,77,1e-04
3116.30412566872,77,1e-04
3231.05886350484,77,1e-04
3553.26689363513,77,1e-04
2580.37645584201,77,1e-04
2769.48575333003,77,1e-04
2886.83966822505,77,1e-04
3329.11894777036,77,1e-04
2993.05170980352,77,1e-04
2661.46421390634,77,1e-04
2550.94425915162,77,1e-04
3315.9238672814,77,1e-04
2393.26862814806,77,1e-04
3190.83806121348,77,1e-04
3312.74040170033,77,1e-04
2506.47068217599,77,1e-04
2869.90487266408,77,1e-04
2705.96040502203,77,1e-04
3325.98934823196,77,1e-04
2506.44979828861,77,1e-04
2879.93169510612,77,1e-04
2271.84739937468,77,1e-04
2329.85113787111,77,1e-04
2631.63715054785,77,1e-04
3120.39291849542,77,1e-04
3408.09675323032,77,1e-04
3013.99431516561,77,1e-04
2600.0588658613,77,1e-04
2807.34299370109,77,1e-04
2210.75008116751,77,1e-04
3193.88107169456,77,1e-04
2274.18842720498,77,1e-04
2912.10864446892,77,1e-04
3259.26855361146,77,1e-04
3280.8753466941,77,1e-04
3313.51057516079,77,1e-04
2497.76671978652,77,1e-04
3195.65128228035,77,1e-04
2582.13951548517,77,1e-04
3083.3346091025,77,1e-04
3098.8506267596,77,1e-04
3013.47312850302,77,1e-04
2421.34626540718,77,1e-04
2921.00027942968,77,1e-04
3579.51216654176,77,1e-04
3636.34684906028,77,1e-04
2823.52377041763,77,1e-04
2132.58922977454,77,1e-04
2366.29353250388,77,1e-04
2754.29881449016,77,1e-04
3329.6002557919,77,1e-04
2773.05753924743,77,1e-04
3119.95336246528,77,1e-04
2646.64013619706,77,1e-04
3033.08174314631,77,1e-04
3021.23329650597,77,1e-04
2696.00210382753,77,1e-04
