"deaths","days","p","prod"
99820.1844558402,77,0.005,1.25
98710.8209698151,77,0.005,1.25
87639.8025319938,77,0.005,1.25
99536.3340634808,77,0.005,1.25
100894.099229963,77,0.005,1.25
121331.18765485,77,0.005,1.25
116079.424355982,77,0.005,1.25
105559.471380905,77,0.005,1.25
96905.8648771917,77,0.005,1.25
92569.4524746385,77,0.005,1.25
94233.1862158763,77,0.005,1.25
133251.300388508,77,0.005,1.25
115587.243654581,77,0.005,1.25
119092.008828168,77,0.005,1.25
101490.573211612,77,0.005,1.25
125225.031712873,77,0.005,1.25
122207.674345271,77,0.005,1.25
119570.029000593,77,0.005,1.25
136260.93795553,77,0.005,1.25
113238.11944982,77,0.005,1.25
143366.501469818,77,0.005,1.25
98269.9742191214,77,0.005,1.25
99323.2623163282,77,0.005,1.25
97312.676847816,77,0.005,1.25
118401.278711174,77,0.005,1.25
98066.9687567596,77,0.005,1.25
114061.007781728,77,0.005,1.25
128376.185785142,77,0.005,1.25
106388.464048341,77,0.005,1.25
97531.2227440006,77,0.005,1.25
106289.604468748,77,0.005,1.25
122708.986114226,77,0.005,1.25
111049.968512542,77,0.005,1.25
108523.721769184,77,0.005,1.25
100434.781399649,77,0.005,1.25
120318.93675163,77,0.005,1.25
133395.335477244,77,0.005,1.25
108408.956930344,77,0.005,1.25
89930.6248782638,77,0.005,1.25
102300.492118853,77,0.005,1.25
114056.737968311,77,0.005,1.25
106065.787652518,77,0.005,1.25
90609.9964607999,77,0.005,1.25
113653.827548133,77,0.005,1.25
117181.123417575,77,0.005,1.25
100394.627659168,77,0.005,1.25
83899.9775287704,77,0.005,1.25
112256.767372864,77,0.005,1.25
101881.880058061,77,0.005,1.25
128662.816889595,77,0.005,1.25
124866.383072652,77,0.005,1.25
123851.943761111,77,0.005,1.25
117352.124367797,77,0.005,1.25
115679.671051255,77,0.005,1.25
123585.116626048,77,0.005,1.25
115589.263325197,77,0.005,1.25
126251.983665262,77,0.005,1.25
85478.4325079605,77,0.005,1.25
97727.5376623913,77,0.005,1.25
123712.869734838,77,0.005,1.25
95293.1514201724,77,0.005,1.25
121641.448301146,77,0.005,1.25
109391.554241139,77,0.005,1.25
122914.899671526,77,0.005,1.25
110369.445213592,77,0.005,1.25
121223.175581657,77,0.005,1.25
110893.591018873,77,0.005,1.25
106017.148138423,77,0.005,1.25
111939.11933768,77,0.005,1.25
123725.551928338,77,0.005,1.25
120740.982041348,77,0.005,1.25
108336.730882787,77,0.005,1.25
89132.142304134,77,0.005,1.25
111740.341360361,77,0.005,1.25
122272.986332169,77,0.005,1.25
139654.470480871,77,0.005,1.25
97484.3487286837,77,0.005,1.25
122509.754490851,77,0.005,1.25
101589.367041149,77,0.005,1.25
121235.588468516,77,0.005,1.25
122071.017596059,77,0.005,1.25
113680.631764504,77,0.005,1.25
102212.429538388,77,0.005,1.25
109526.085676476,77,0.005,1.25
135943.33743055,77,0.005,1.25
113766.327175685,77,0.005,1.25
83170.5332815623,77,0.005,1.25
111238.636917548,77,0.005,1.25
131726.98485957,77,0.005,1.25
94893.0122476172,77,0.005,1.25
114305.961440523,77,0.005,1.25
100621.680832771,77,0.005,1.25
95303.4054628937,77,0.005,1.25
120822.20169146,77,0.005,1.25
96522.6602410649,77,0.005,1.25
107193.684132159,77,0.005,1.25
122943.838070011,77,0.005,1.25
95439.6356198399,77,0.005,1.25
114797.382102592,77,0.005,1.25
116276.411964274,77,0.005,1.25
134416.585611344,77,0.005,1.25
110221.90549497,77,0.005,1.25
114199.591698245,77,0.005,1.25
108671.555284749,77,0.005,1.25
130355.271049725,77,0.005,1.25
113420.447317081,77,0.005,1.25
89745.0073018466,77,0.005,1.25
129105.365760888,77,0.005,1.25
120013.249529016,77,0.005,1.25
109704.554817167,77,0.005,1.25
135137.841588114,77,0.005,1.25
111178.46670489,77,0.005,1.25
120653.419801426,77,0.005,1.25
92561.7616793714,77,0.005,1.25
100047.98328171,77,0.005,1.25
114240.796801227,77,0.005,1.25
123301.184179157,77,0.005,1.25
103909.506824801,77,0.005,1.25
130335.161094977,77,0.005,1.25
98625.9848646815,77,0.005,1.25
97468.8467914778,77,0.005,1.25
126679.318769614,77,0.005,1.25
138279.917757569,77,0.005,1.25
114119.398130162,77,0.005,1.25
109164.711469697,77,0.005,1.25
120294.819981182,77,0.005,1.25
113249.635735537,77,0.005,1.25
94476.8486082754,77,0.005,1.25
89385.6395317462,77,0.005,1.25
115647.580396649,77,0.005,1.25
137811.918160438,77,0.005,1.25
122651.069176729,77,0.005,1.25
124109.198944776,77,0.005,1.25
134639.865311486,77,0.005,1.25
87162.3615975905,77,0.005,1.25
114187.736884622,77,0.005,1.25
132099.057685043,77,0.005,1.25
113888.254933257,77,0.005,1.25
87360.9525138876,77,0.005,1.25
122075.618251264,77,0.005,1.25
106567.437644474,77,0.005,1.25
93010.6130749484,77,0.005,1.25
88260.0065073106,77,0.005,1.25
133208.783135992,77,0.005,1.25
115669.7930201,77,0.005,1.25
129319.332632088,77,0.005,1.25
121475.640086387,77,0.005,1.25
105548.409944231,77,0.005,1.25
86131.7702832278,77,0.005,1.25
114741.629851294,77,0.005,1.25
101870.608135882,77,0.005,1.25
101867.315384982,77,0.005,1.25
94202.0385657751,77,0.005,1.25
92941.6851318303,77,0.005,1.25
129232.261923796,77,0.005,1.25
136948.340554941,77,0.005,1.25
111245.055147829,77,0.005,1.25
109199.81811855,77,0.005,1.25
107497.62802983,77,0.005,1.25
114389.979053135,77,0.005,1.25
115284.108599306,77,0.005,1.25
96144.6639118368,77,0.005,1.25
118399.783762466,77,0.005,1.25
120095.371403762,77,0.005,1.25
123143.195801494,77,0.005,1.25
98261.0985298261,77,0.005,1.25
120612.194603981,77,0.005,1.25
124688.758924305,77,0.005,1.25
122919.701697599,77,0.005,1.25
95132.8599036808,77,0.005,1.25
112524.820168367,77,0.005,1.25
103391.668850445,77,0.005,1.25
92443.9346359309,77,0.005,1.25
112171.731123763,77,0.005,1.25
102633.829094091,77,0.005,1.25
127317.850658481,77,0.005,1.25
123285.888170071,77,0.005,1.25
96727.8032147821,77,0.005,1.25
113918.648646491,77,0.005,1.25
95523.9774472563,77,0.005,1.25
88436.3059376592,77,0.005,1.25
108967.82240675,77,0.005,1.25
104574.942385776,77,0.005,1.25
110542.137633071,77,0.005,1.25
107921.096752971,77,0.005,1.25
124971.993377192,77,0.005,1.25
93620.2074724369,77,0.005,1.25
108372.580169687,77,0.005,1.25
97283.6172340871,77,0.005,1.25
106487.56521775,77,0.005,1.25
93559.1418463146,77,0.005,1.25
115821.616046483,77,0.005,1.25
110459.240762421,77,0.005,1.25
123724.115503494,77,0.005,1.25
110989.343210278,77,0.005,1.25
94778.5160290617,77,0.005,1.25
134027.160624772,77,0.005,1.25
97921.0770854579,77,0.005,1.25
93723.6586139035,77,0.005,1.25
121132.590269458,77,0.005,1.25
125875.963613265,77,0.005,1.25
141556.895811909,77,0.005,1.25
101934.46867435,77,0.005,1.25
109001.262366137,77,0.005,1.25
112161.862667286,77,0.005,1.25
131679.062298587,77,0.005,1.25
116907.450587096,77,0.005,1.25
103250.547211892,77,0.005,1.25
99326.2747360192,77,0.005,1.25
128534.354768011,77,0.005,1.25
92165.8694373115,77,0.005,1.25
123378.638385202,77,0.005,1.25
129385.16194142,77,0.005,1.25
98014.4885037584,77,0.005,1.25
111598.387692801,77,0.005,1.25
106976.536207555,77,0.005,1.25
130025.883080027,77,0.005,1.25
96673.9893802896,77,0.005,1.25
113215.834020073,77,0.005,1.25
88098.9100921332,77,0.005,1.25
90148.8475127317,77,0.005,1.25
103663.510461906,77,0.005,1.25
119889.992103356,77,0.005,1.25
132864.400882799,77,0.005,1.25
116892.928908384,77,0.005,1.25
101294.166009768,77,0.005,1.25
109327.348188032,77,0.005,1.25
85182.5891729175,77,0.005,1.25
125461.880693136,77,0.005,1.25
89361.173038137,77,0.005,1.25
113349.500810201,77,0.005,1.25
128181.262169016,77,0.005,1.25
129609.072698043,77,0.005,1.25
129450.337820167,77,0.005,1.25
97259.0159505625,77,0.005,1.25
124463.355824287,77,0.005,1.25
99255.2004595794,77,0.005,1.25
119085.811587932,77,0.005,1.25
120552.624620679,77,0.005,1.25
117040.500087989,77,0.005,1.25
93837.2605115109,77,0.005,1.25
112856.768852292,77,0.005,1.25
139975.549921067,77,0.005,1.25
144766.910529671,77,0.005,1.25
109011.434929326,77,0.005,1.25
83395.4618328911,77,0.005,1.25
92393.2410305808,77,0.005,1.25
106890.866360427,77,0.005,1.25
130278.195855756,77,0.005,1.25
108279.564443858,77,0.005,1.25
122253.09978318,77,0.005,1.25
104658.868918418,77,0.005,1.25
118668.419796002,77,0.005,1.25
117942.957202179,77,0.005,1.25
103621.108081075,77,0.005,1.25
111714.457360163,77,0.005,1.25
131613.23863152,77,0.005,1.25
84024.1839827589,77,0.005,1.25
120146.575426331,77,0.005,1.25
108829.340629918,77,0.005,1.25
115782.555547832,77,0.005,1.25
127846.919066621,77,0.005,1.25
132035.255220183,77,0.005,1.25
99641.2693297145,77,0.005,1.25
98978.3808504528,77,0.005,1.25
111988.88343234,77,0.005,1.25
94894.5098544489,77,0.005,1.25
114058.746022015,77,0.005,1.25
110614.474377685,77,0.005,1.25
135223.375746,77,0.005,1.25
97019.2364556732,77,0.005,1.25
99830.55751505,77,0.005,1.25
129462.801601634,77,0.005,1.25
125613.629535337,77,0.005,1.25
117511.018012973,77,0.005,1.25
104367.471570127,77,0.005,1.25
101590.808064858,77,0.005,1.25
108106.525321514,77,0.005,1.25
116009.295992672,77,0.005,1.25
119091.204295194,77,0.005,1.25
105852.287906018,77,0.005,1.25
88874.0212063392,77,0.005,1.25
97055.4523232098,77,0.005,1.25
112085.320902014,77,0.005,1.25
128771.28756383,77,0.005,1.25
95609.6616990247,77,0.005,1.25
139895.962100245,77,0.005,1.25
124618.370918202,77,0.005,1.25
103696.738307849,77,0.005,1.25
116296.942606351,77,0.005,1.25
124748.694860253,77,0.005,1.25
106756.027361082,77,0.005,1.25
94446.0052894221,77,0.005,1.25
107733.269659774,77,0.005,1.25
145961.724030626,77,0.005,1.25
93256.6026693082,77,0.005,1.25
87361.6672514906,77,0.005,1.25
105962.408746121,77,0.005,1.25
112591.572081204,77,0.005,1.25
104177.614445705,77,0.005,1.25
89483.6835736704,77,0.005,1.25
114042.064808366,77,0.005,1.25
97888.767624298,77,0.005,1.25
123783.001722367,77,0.005,1.25
100798.081941211,77,0.005,1.25
94040.662294504,77,0.005,1.25
124795.361771726,77,0.005,1.25
102067.098045732,77,0.005,1.25
105622.643657153,77,0.005,1.25
90783.049862284,77,0.005,1.25
116084.336123708,77,0.005,1.25
124648.448218404,77,0.005,1.25
144306.361437935,77,0.005,1.25
94555.3572599613,77,0.005,1.25
105476.434564955,77,0.005,1.25
94638.5959988035,77,0.005,1.25
113119.905978084,77,0.005,1.25
114618.050684435,77,0.005,1.25
124125.184814316,77,0.005,1.25
98032.9460444412,77,0.005,1.25
112001.638974587,77,0.005,1.25
125184.449034979,77,0.005,1.25
128469.882934739,77,0.005,1.25
99901.6870427497,70,0.005,1.25
85590.6358191897,70,0.005,1.25
124884.775855194,70,0.005,1.25
91628.8611685927,70,0.005,1.25
96898.8255313306,70,0.005,1.25
104086.706058817,70,0.005,1.25
93557.9864570587,70,0.005,1.25
114995.649269216,70,0.005,1.25
95882.8644404199,70,0.005,1.25
94550.2886586495,70,0.005,1.25
111039.460612044,70,0.005,1.25
97721.9318082393,70,0.005,1.25
95928.0549244992,70,0.005,1.25
116316.221907329,70,0.005,1.25
119219.287333193,70,0.005,1.25
89483.6868195973,70,0.005,1.25
87781.4001298829,70,0.005,1.25
126007.59046073,70,0.005,1.25
111399.049198937,70,0.005,1.25
99136.4431657172,70,0.005,1.25
94806.7078388693,70,0.005,1.25
127804.194899453,70,0.005,1.25
88416.7801054546,70,0.005,1.25
91728.1861720406,70,0.005,1.25
124849.633641193,70,0.005,1.25
111914.466963218,70,0.005,1.25
109418.786747947,70,0.005,1.25
88505.5515929411,70,0.005,1.25
111590.037231583,70,0.005,1.25
93334.5888614032,70,0.005,1.25
105591.5142493,70,0.005,1.25
92211.8290133262,70,0.005,1.25
107555.083304199,70,0.005,1.25
110198.681276041,70,0.005,1.25
133147.762621347,70,0.005,1.25
104223.726749691,70,0.005,1.25
126924.558584974,70,0.005,1.25
126458.840275455,70,0.005,1.25
88612.8925710587,70,0.005,1.25
103903.854627526,70,0.005,1.25
114102.412439785,70,0.005,1.25
102212.87148607,70,0.005,1.25
139359.071346658,70,0.005,1.25
88109.2991349477,70,0.005,1.25
117518.60453911,70,0.005,1.25
85883.5072631907,70,0.005,1.25
89550.2393156005,70,0.005,1.25
100633.816957325,70,0.005,1.25
76206.813712004,70,0.005,1.25
98881.4771952622,70,0.005,1.25
117101.655781229,70,0.005,1.25
106414.114239076,70,0.005,1.25
122001.99120629,70,0.005,1.25
99020.116449089,70,0.005,1.25
127383.361158266,70,0.005,1.25
114470.184026709,70,0.005,1.25
104588.069652889,70,0.005,1.25
122791.489648123,70,0.005,1.25
114488.266401558,70,0.005,1.25
125004.168677576,70,0.005,1.25
107783.813787496,70,0.005,1.25
84839.5949147405,70,0.005,1.25
101657.022110782,70,0.005,1.25
116774.641010331,70,0.005,1.25
91660.9023242506,70,0.005,1.25
125125.574339762,70,0.005,1.25
118986.559303231,70,0.005,1.25
91864.4759218482,70,0.005,1.25
122795.223655358,70,0.005,1.25
134627.56513702,70,0.005,1.25
129585.729558889,70,0.005,1.25
130479.817027746,70,0.005,1.25
119210.437452207,70,0.005,1.25
106037.268006437,70,0.005,1.25
118392.858905957,70,0.005,1.25
104848.770522373,70,0.005,1.25
127715.681857406,70,0.005,1.25
109183.605364644,70,0.005,1.25
108384.034504613,70,0.005,1.25
137679.380020448,70,0.005,1.25
112464.613095471,70,0.005,1.25
122820.20756774,70,0.005,1.25
110119.108562447,70,0.005,1.25
101876.476482845,70,0.005,1.25
116209.720883618,70,0.005,1.25
118953.042506325,70,0.005,1.25
115782.09872795,70,0.005,1.25
133011.101888162,70,0.005,1.25
131776.452259038,70,0.005,1.25
113969.699536155,70,0.005,1.25
104686.565335442,70,0.005,1.25
133218.155172901,70,0.005,1.25
129307.116836318,70,0.005,1.25
86433.0705510448,70,0.005,1.25
90139.2584723281,70,0.005,1.25
101147.718813303,70,0.005,1.25
119030.055740087,70,0.005,1.25
115284.266734941,70,0.005,1.25
97306.2410058135,70,0.005,1.25
111123.982297974,70,0.005,1.25
104370.070180331,70,0.005,1.25
122656.332567402,70,0.005,1.25
128122.375226326,70,0.005,1.25
109572.281083313,70,0.005,1.25
98141.2971636274,70,0.005,1.25
97086.8730981762,70,0.005,1.25
95415.0009070765,70,0.005,1.25
96789.445900052,70,0.005,1.25
112692.566350709,70,0.005,1.25
118953.309849262,70,0.005,1.25
103602.160700357,70,0.005,1.25
90150.3101539717,70,0.005,1.25
100235.207688035,70,0.005,1.25
103788.922637058,70,0.005,1.25
115516.638815512,70,0.005,1.25
105302.095038652,70,0.005,1.25
136276.13659748,70,0.005,1.25
111930.899272193,70,0.005,1.25
101886.440333392,70,0.005,1.25
91803.1000077453,70,0.005,1.25
117179.677052958,70,0.005,1.25
126883.412605624,70,0.005,1.25
108353.887083022,70,0.005,1.25
102658.929854182,70,0.005,1.25
105346.108368292,70,0.005,1.25
124693.5400222,70,0.005,1.25
90963.8115734982,70,0.005,1.25
91126.7804101334,70,0.005,1.25
114555.350845172,70,0.005,1.25
107795.127046538,70,0.005,1.25
86915.2886433826,70,0.005,1.25
98273.0139927502,70,0.005,1.25
100644.967795663,70,0.005,1.25
92055.650136708,70,0.005,1.25
90483.313902782,70,0.005,1.25
103636.517708483,70,0.005,1.25
97812.0754876212,70,0.005,1.25
140967.363385909,70,0.005,1.25
94899.4454338046,70,0.005,1.25
118724.119609634,70,0.005,1.25
131711.567626935,70,0.005,1.25
144215.136206905,70,0.005,1.25
105329.158582949,70,0.005,1.25
90757.6357333924,70,0.005,1.25
96665.4867887081,70,0.005,1.25
93741.6665871862,70,0.005,1.25
116286.152062267,70,0.005,1.25
96088.2818067415,70,0.005,1.25
122182.537117813,70,0.005,1.25
127318.721065089,70,0.005,1.25
106670.806912344,70,0.005,1.25
112766.205281385,70,0.005,1.25
94781.2057247687,70,0.005,1.25
112176.580306054,70,0.005,1.25
105038.53243852,70,0.005,1.25
93172.7780888461,70,0.005,1.25
122122.278824522,70,0.005,1.25
124177.959636531,70,0.005,1.25
128167.987445953,70,0.005,1.25
99003.49030408,70,0.005,1.25
87820.5874617971,70,0.005,1.25
103680.760158149,70,0.005,1.25
116726.695202847,70,0.005,1.25
122183.670348395,70,0.005,1.25
101682.599688908,70,0.005,1.25
122890.173978467,70,0.005,1.25
110031.572963028,70,0.005,1.25
123739.182314899,70,0.005,1.25
131485.827621205,70,0.005,1.25
118213.488294892,70,0.005,1.25
99538.0590936263,70,0.005,1.25
112407.875627176,70,0.005,1.25
116968.325458309,70,0.005,1.25
106637.908404262,70,0.005,1.25
120581.8294337,70,0.005,1.25
140048.970556582,70,0.005,1.25
103633.109433282,70,0.005,1.25
99816.8716305027,70,0.005,1.25
98709.9703604219,70,0.005,1.25
87637.0053034887,70,0.005,1.25
99535.119774979,70,0.005,1.25
100893.011287146,70,0.005,1.25
121330.630622078,70,0.005,1.25
116077.220422757,70,0.005,1.25
105558.349990894,70,0.005,1.25
96904.0893380728,70,0.005,1.25
92568.1617498993,70,0.005,1.25
94231.1278054968,70,0.005,1.25
133249.157641339,70,0.005,1.25
115583.553367076,70,0.005,1.25
119088.823710983,70,0.005,1.25
101489.324408572,70,0.005,1.25
125221.64097323,70,0.005,1.25
122204.13762462,70,0.005,1.25
119566.607411704,70,0.005,1.25
136258.093676806,70,0.005,1.25
113237.527365244,70,0.005,1.25
143362.597522899,70,0.005,1.25
98267.9012142328,70,0.005,1.25
99321.04465018,70,0.005,1.25
97310.443547698,70,0.005,1.25
118399.366691216,70,0.005,1.25
98065.1446878582,70,0.005,1.25
114058.195325427,70,0.005,1.25
128374.005246917,70,0.005,1.25
106385.096646631,70,0.005,1.25
97530.1665800965,70,0.005,1.25
106287.210977075,70,0.005,1.25
122707.540934538,70,0.005,1.25
111047.514276332,70,0.005,1.25
108521.449700158,70,0.005,1.25
100431.918100987,70,0.005,1.25
120316.050837877,70,0.005,1.25
133392.295598481,70,0.005,1.25
108406.76707835,70,0.005,1.25
89928.3819191647,70,0.005,1.25
102298.469498075,70,0.005,1.25
114054.322303853,70,0.005,1.25
106063.9136676,70,0.005,1.25
90608.4730827262,70,0.005,1.25
113651.203086064,70,0.005,1.25
117177.608639949,70,0.005,1.25
100391.786369912,70,0.005,1.25
83898.1555646393,70,0.005,1.25
112254.637331947,70,0.005,1.25
101879.632997657,70,0.005,1.25
128660.97076476,70,0.005,1.25
124864.847955748,70,0.005,1.25
123848.852415209,70,0.005,1.25
117350.632524398,70,0.005,1.25
115677.447261114,70,0.005,1.25
123583.593366618,70,0.005,1.25
115587.400066164,70,0.005,1.25
126248.27774584,70,0.005,1.25
85476.6030873598,70,0.005,1.25
97725.0285998127,70,0.005,1.25
123709.621741563,70,0.005,1.25
95291.8271606065,70,0.005,1.25
121639.790899505,70,0.005,1.25
109389.392281371,70,0.005,1.25
122911.591463448,70,0.005,1.25
110369.003122986,70,0.005,1.25
121221.486357715,70,0.005,1.25
110890.277441689,70,0.005,1.25
106014.688908633,70,0.005,1.25
111936.803852811,70,0.005,1.25
123722.422631596,70,0.005,1.25
120737.52469951,70,0.005,1.25
108334.666197888,70,0.005,1.25
89129.4100633378,70,0.005,1.25
111738.740029972,70,0.005,1.25
122270.729855957,70,0.005,1.25
139653.245192904,70,0.005,1.25
97481.324628008,70,0.005,1.25
122507.123864738,70,0.005,1.25
101588.301448238,70,0.005,1.25
121232.70528068,70,0.005,1.25
122069.040280392,70,0.005,1.25
113678.998463515,70,0.005,1.25
102209.257140961,70,0.005,1.25
109524.25742362,70,0.005,1.25
135942.833670191,70,0.005,1.25
113764.308675775,70,0.005,1.25
83168.2069863629,70,0.005,1.25
111237.433178508,70,0.005,1.25
131726.107538402,70,0.005,1.25
94891.5876866624,70,0.005,1.25
114303.127719986,70,0.005,1.25
100620.141885045,70,0.005,1.25
95302.3386490823,70,0.005,1.25
120818.122608333,70,0.005,1.25
96520.4521792236,70,0.005,1.25
107191.484005819,70,0.005,1.25
122941.058656871,70,0.005,1.25
95438.3954205296,70,0.005,1.25
114795.255202335,70,0.005,1.25
116274.056282191,70,0.005,1.25
134415.660688394,70,0.005,1.25
110219.184309888,70,0.005,1.25
114198.125438367,70,0.005,1.25
108668.377716,70,0.005,1.25
130353.025175935,70,0.005,1.25
113418.21785522,70,0.005,1.25
89744.5081850268,70,0.005,1.25
129104.313180479,70,0.005,1.25
120010.981746901,70,0.005,1.25
109702.878042372,70,0.005,1.25
135136.382907297,70,0.005,1.25
111176.211918002,70,0.005,1.25
120650.133515586,70,0.005,1.25
92560.5258818399,70,0.005,1.25
100047.058558749,70,0.005,1.25
114238.260958397,70,0.005,1.25
123298.63842211,70,0.005,1.25
103906.710401842,70,0.005,1.25
130331.354458296,70,0.005,1.25
98623.518169121,70,0.005,1.25
97466.8049542544,70,0.005,1.25
126676.219624802,70,0.005,1.25
138279.328532484,70,0.005,1.25
114117.843869581,70,0.005,1.25
109161.472239877,70,0.005,1.25
120291.220176905,70,0.005,1.25
113248.135161483,70,0.005,1.25
94474.5770117843,70,0.005,1.25
89383.7364669704,70,0.005,1.25
115644.804811291,70,0.005,1.25
137810.415065191,70,0.005,1.25
122649.475876572,70,0.005,1.25
124110.07660707,70,0.005,1.25
134637.01130699,70,0.005,1.25
87159.956477854,70,0.005,1.25
114185.38709045,70,0.005,1.25
132097.58847952,70,0.005,1.25
113884.633715614,70,0.005,1.25
87358.7562187392,70,0.005,1.25
122073.552113939,70,0.005,1.25
106565.510763412,70,0.005,1.25
93009.2403928999,70,0.005,1.25
88258.724249117,70,0.005,1.25
133206.595198014,70,0.005,1.25
115666.632764847,70,0.005,1.25
129317.260337703,70,0.005,1.25
121473.132285764,70,0.005,1.25
105545.847526925,70,0.005,1.25
86129.6401824544,70,0.005,1.25
114740.22422503,70,0.005,1.25
101868.472507123,70,0.005,1.25
101866.699040553,70,0.005,1.25
94199.4941254797,70,0.005,1.25
92938.8364522026,70,0.005,1.25
129231.046705793,70,0.005,1.25
136947.79549064,70,0.005,1.25
111243.238092423,70,0.005,1.25
109199.459456768,70,0.005,1.25
107494.297793869,70,0.005,1.25
114387.69518738,70,0.005,1.25
115281.309466737,70,0.005,1.25
96144.8863490734,70,0.005,1.25
118397.866780911,70,0.005,1.25
120093.450246211,70,0.005,1.25
123139.47237397,70,0.005,1.25
98260.2853195593,70,0.005,1.25
120609.193002672,70,0.005,1.25
124685.031823285,70,0.005,1.25
122915.846536765,70,0.005,1.25
95131.4715133193,70,0.005,1.25
112521.524771837,70,0.005,1.25
103389.851567418,70,0.005,1.25
92442.4753202307,70,0.005,1.25
112168.791720029,70,0.005,1.25
102631.785851707,70,0.005,1.25
127314.471897061,70,0.005,1.25
123283.462320333,70,0.005,1.25
96725.4632570343,70,0.005,1.25
113918.323361859,70,0.005,1.25
95521.4454842969,70,0.005,1.25
88434.7323676057,70,0.005,1.25
108964.961210862,70,0.005,1.25
104572.30212435,70,0.005,1.25
110539.605620767,70,0.005,1.25
107919.055449558,70,0.005,1.25
124969.767329086,70,0.005,1.25
93618.7055585113,70,0.005,1.25
108371.230219946,70,0.005,1.25
97280.9706965934,70,0.005,1.25
106485.433548147,70,0.005,1.25
93557.77351687,70,0.005,1.25
115819.503472713,70,0.005,1.25
110456.348509204,70,0.005,1.25
123720.245701685,70,0.005,1.25
110986.110671672,70,0.005,1.25
94776.2941779468,70,0.005,1.25
134024.233175189,70,0.005,1.25
97919.1537780108,70,0.005,1.25
93721.4493195937,70,0.005,1.25
121129.793955129,70,0.005,1.25
125874.984552957,70,0.005,1.25
141555.61217458,70,0.005,1.25
101933.301230456,70,0.005,1.25
108999.233666283,70,0.005,1.25
112159.431205912,70,0.005,1.25
131676.679893686,70,0.005,1.25
116905.087601683,70,0.005,1.25
103247.787919206,70,0.005,1.25
99324.7968690274,70,0.005,1.25
128531.822798431,70,0.005,1.25
92164.22029346,70,0.005,1.25
123375.617547895,70,0.005,1.25
129381.965163495,70,0.005,1.25
98012.3639352773,70,0.005,1.25
111597.825311545,70,0.005,1.25
106975.935743592,70,0.005,1.25
130024.197376517,70,0.005,1.25
96672.0620806663,70,0.005,1.25
113213.336083805,70,0.005,1.25
88096.3744631909,70,0.005,1.25
90146.8616253788,70,0.005,1.25
103660.47875201,70,0.005,1.25
119886.300818521,70,0.005,1.25
132861.767835941,70,0.005,1.25
116890.003674811,70,0.005,1.25
101292.147890248,70,0.005,1.25
109324.484474436,70,0.005,1.25
85179.500330601,70,0.005,1.25
125459.434945881,70,0.005,1.25
89359.1085686232,70,0.005,1.25
113345.951337675,70,0.005,1.25
128179.364942317,70,0.005,1.25
129606.18708047,70,0.005,1.25
129447.43445681,70,0.005,1.25
97257.0701786834,70,0.005,1.25
124460.405300944,70,0.005,1.25
99252.3304937292,70,0.005,1.25
119082.555159341,70,0.005,1.25
120549.658362275,70,0.005,1.25
117038.416998706,70,0.005,1.25
93834.9262400621,70,0.005,1.25
112854.248843002,70,0.005,1.25
139973.048438965,70,0.005,1.25
144764.11963881,70,0.005,1.25
109009.266047618,70,0.005,1.25
83393.3368399072,70,0.005,1.25
92391.5751132039,70,0.005,1.25
106888.874293301,70,0.005,1.25
130276.114958679,70,0.005,1.25
108276.859634199,70,0.005,1.25
122250.38564753,70,0.005,1.25
104658.232393338,70,0.005,1.25
118667.638894287,70,0.005,1.25
117941.354692524,70,0.005,1.25
103618.807651569,70,0.005,1.25
111712.96568893,70,0.005,1.25
131611.710175304,70,0.005,1.25
84022.4342215639,70,0.005,1.25
120142.37954591,70,0.005,1.25
108826.450390583,70,0.005,1.25
115779.745342733,70,0.005,1.25
127844.585525715,70,0.005,1.25
132035.956042377,70,0.005,1.25
99639.5026069782,70,0.005,1.25
98977.7470081306,70,0.005,1.25
111986.626686985,70,0.005,1.25
94891.9762755241,70,0.005,1.25
114055.834571514,70,0.005,1.25
110612.049890046,70,0.005,1.25
135220.780086003,70,0.005,1.25
97017.0625021579,70,0.005,1.25
99828.2402857782,70,0.005,1.25
129459.877586048,70,0.005,1.25
125612.169503005,70,0.005,1.25
117507.070052297,70,0.005,1.25
104365.383280304,70,0.005,1.25
101588.272878843,70,0.005,1.25
108104.146388233,70,0.005,1.25
116006.364516202,70,0.005,1.25
119089.964991303,70,0.005,1.25
105850.116973552,70,0.005,1.25
88872.1064459,70,0.005,1.25
97053.4036245715,70,0.005,1.25
112083.002889966,70,0.005,1.25
128768.56910929,70,0.005,1.25
95607.5670715794,70,0.005,1.25
139894.734618068,70,0.005,1.25
124615.768768692,70,0.005,1.25
103694.794960333,70,0.005,1.25
116294.695463565,70,0.005,1.25
124747.857351946,70,0.005,1.25
106752.808156967,70,0.005,1.25
94444.2066198843,70,0.005,1.25
107730.343530591,70,0.005,1.25
145959.134633781,70,0.005,1.25
93255.1925509879,70,0.005,1.25
87360.2310382481,70,0.005,1.25
105959.342658311,70,0.005,1.25
112588.996838218,70,0.005,1.25
104174.745704652,70,0.005,1.25
89481.5451138491,70,0.005,1.25
114039.360599373,70,0.005,1.25
97886.7866213515,70,0.005,1.25
123780.132749022,70,0.005,1.25
100795.295394858,70,0.005,1.25
94038.5650650932,70,0.005,1.25
124792.677512081,70,0.005,1.25
102064.811563436,70,0.005,1.25
105619.931605597,70,0.005,1.25
90780.1080261117,70,0.005,1.25
116081.827209048,70,0.005,1.25
