"","deaths","days","p","cov"
"5034",2716.08835499382,70,1e-04,100
"5035",3309.2929968341,70,1e-04,100
"5036",2554.38320655995,70,1e-04,100
"5037",3147.64313569947,70,1e-04,100
"5038",3110.10942477242,70,1e-04,100
"5039",2171.21745480761,70,1e-04,100
"5040",2528.13799115384,70,1e-04,100
"5041",2816.72151814069,70,1e-04,100
"5042",2515.19274927276,70,1e-04,100
"5043",3394.02906867218,70,1e-04,100
"5044",2179.74908078302,70,1e-04,100
"5045",2917.10805882214,70,1e-04,100
"5046",2096.41356662748,70,1e-04,100
"5047",2223.34165205511,70,1e-04,100
"5048",2466.68008168778,70,1e-04,100
"5049",1879.52473721962,70,1e-04,100
"5050",2455.68936409332,70,1e-04,100
"5051",2861.11356868915,70,1e-04,100
"5052",2614.46598777495,70,1e-04,100
"5053",2978.91460101927,70,1e-04,100
"5054",2437.10287785574,70,1e-04,100
"5055",3146.99798673932,70,1e-04,100
"5056",2775.65344418679,70,1e-04,100
"5057",2601.70685787959,70,1e-04,100
"5058",3019.71633877018,70,1e-04,100
"5059",2830.78779367281,70,1e-04,100
"5060",3044.89889045751,70,1e-04,100
"5061",2636.43037131137,70,1e-04,100
"5062",2091.30588526154,70,1e-04,100
"5063",2451.35190304629,70,1e-04,100
"5064",2835.73402685377,70,1e-04,100
"5065",2261.20440290729,70,1e-04,100
"5066",3053.18449705518,70,1e-04,100
"5067",2938.86765452653,70,1e-04,100
"5068",2269.61465606613,70,1e-04,100
"5069",2980.62336623935,70,1e-04,100
"5070",3320.46111816524,70,1e-04,100
"5071",3193.40500629915,70,1e-04,100
"5072",3191.88065237453,70,1e-04,100
"5073",2920.62062227086,70,1e-04,100
"5074",2638.43133498416,70,1e-04,100
"5075",2906.6282172099,70,1e-04,100
"5076",2594.58435038895,70,1e-04,100
"5077",3148.59778805101,70,1e-04,100
"5078",2678.97731976949,70,1e-04,100
"5079",2692.66038815366,70,1e-04,100
"5080",3409.20476673137,70,1e-04,100
"5081",2752.87909191654,70,1e-04,100
"5082",3042.4349920949,70,1e-04,100
"5083",2713.72022464262,70,1e-04,100
"5084",2508.63037100454,70,1e-04,100
"5085",2858.60087602449,70,1e-04,100
"5086",2917.82336113941,70,1e-04,100
"5087",2847.91657091235,70,1e-04,100
"5088",3280.50292110656,70,1e-04,100
"5089",3260.54583918866,70,1e-04,100
"5090",2805.74993203633,70,1e-04,100
"5091",2593.52899744308,70,1e-04,100
"5092",3285.88369000603,70,1e-04,100
"5093",3183.55648475009,70,1e-04,100
"5094",2134.89882086928,70,1e-04,100
"5095",2222.51407586672,70,1e-04,100
"5096",2471.08307988956,70,1e-04,100
"5097",2904.14746105481,70,1e-04,100
"5098",2805.20982423596,70,1e-04,100
"5099",2373.76135599258,70,1e-04,100
"5100",2739.93137995491,70,1e-04,100
"5101",2568.68540928686,70,1e-04,100
"5102",3030.04596340512,70,1e-04,100
"5103",3138.27451880364,70,1e-04,100
"5104",2700.15299158025,70,1e-04,100
"5105",2401.61838754826,70,1e-04,100
"5106",2410.09277108893,70,1e-04,100
"5107",2366.53797678066,70,1e-04,100
"5108",2401.9612297798,70,1e-04,100
"5109",2762.36288123194,70,1e-04,100
"5110",2928.11041917841,70,1e-04,100
"5111",2559.87440588517,70,1e-04,100
"5112",2217.53364060348,70,1e-04,100
"5113",2442.97841116536,70,1e-04,100
"5114",2579.1268340402,70,1e-04,100
"5115",2793.06004765544,70,1e-04,100
"5116",2613.82686926625,70,1e-04,100
"5117",3364.40090352216,70,1e-04,100
"5118",2760.34343392781,70,1e-04,100
"5119",2517.06528087585,70,1e-04,100
"5120",2241.73513986814,70,1e-04,100
"5121",2880.18803216921,70,1e-04,100
"5122",3097.06335869877,70,1e-04,100
"5123",2680.57554902433,70,1e-04,100
"5124",2515.49617464331,70,1e-04,100
"5125",2557.8544840026,70,1e-04,100
"5126",3059.72200595407,70,1e-04,100
"5127",2231.68809229727,70,1e-04,100
"5128",2259.27036009606,70,1e-04,100
"5129",2838.4722544531,70,1e-04,100
"5130",2641.35231691216,70,1e-04,100
"5131",2146.49741114121,70,1e-04,100
"5132",2417.11104674625,70,1e-04,100
"5133",2469.41086245658,70,1e-04,100
"5134",2250.01973500405,70,1e-04,100
"5135",2229.93361125101,70,1e-04,100
"5136",2551.84120303278,70,1e-04,100
"5137",2429.3382154767,70,1e-04,100
"5138",3406.95655771917,70,1e-04,100
"5139",2322.26742932483,70,1e-04,100
"5140",2876.24365433073,70,1e-04,100
"5141",3248.61241652526,70,1e-04,100
"5142",3504.55495231847,70,1e-04,100
"5143",2585.73501352001,70,1e-04,100
"5144",2239.53497472407,70,1e-04,100
"5145",2389.30327339585,70,1e-04,100
"5146",2324.55259494782,70,1e-04,100
"5147",2856.23241640419,70,1e-04,100
"5148",2337.77135928163,70,1e-04,100
"5149",2987.92244041128,70,1e-04,100
"5150",3156.43909854067,70,1e-04,100
"5151",2586.95974232003,70,1e-04,100
"5152",2797.76378013191,70,1e-04,100
"5153",2330.31648463364,70,1e-04,100
"5154",2744.02220693389,70,1e-04,100
"5155",2601.40370965265,70,1e-04,100
"5156",2295.8774129031,70,1e-04,100
"5157",2967.81962077815,70,1e-04,100
"5158",3082.80186299588,70,1e-04,100
"5159",3160.56533523309,70,1e-04,100
"5160",2423.70334906189,70,1e-04,100
"5161",2161.66896569121,70,1e-04,100
"5162",2535.10137591832,70,1e-04,100
"5163",2851.93569165866,70,1e-04,100
"5164",2976.34912469864,70,1e-04,100
"5165",2510.55497668253,70,1e-04,100
"5166",3003.60589778349,70,1e-04,100
"5167",2701.85854837403,70,1e-04,100
"5168",2993.67156348035,70,1e-04,100
"5169",3210.63504182947,70,1e-04,100
"5170",2900.48288460339,70,1e-04,100
"5171",2455.02528124024,70,1e-04,100
"5172",2763.29141368214,70,1e-04,100
"5173",2859.94607493664,70,1e-04,100
"5174",2619.92764168693,70,1e-04,100
"5175",2950.29899371173,70,1e-04,100
"5176",3365.14766079978,70,1e-04,100
"5177",2552.81915414713,70,1e-04,100
"5178",2450.8807960085,70,1e-04,100
"5179",2406.04461548409,70,1e-04,100
"5180",2162.92699592534,70,1e-04,100
"5181",2430.50704041373,70,1e-04,100
"5182",2492.56748736675,70,1e-04,100
"5183",2959.42543724873,70,1e-04,100
"5184",2875.82863768974,70,1e-04,100
"5185",2580.52728147816,70,1e-04,100
"5186",2336.75638327699,70,1e-04,100
"5187",2287.3242290473,70,1e-04,100
"5188",2331.62033816993,70,1e-04,100
"5189",3277.89731023219,70,1e-04,100
"5190",2852.70691594649,70,1e-04,100
"5191",2920.79649704111,70,1e-04,100
"5192",2503.43469640016,70,1e-04,100
"5193",3049.76359476815,70,1e-04,100
"5194",3026.68910274828,70,1e-04,100
"5195",2935.31351929792,70,1e-04,100
"5196",3363.60672766596,70,1e-04,100
"5197",2763.65108784932,70,1e-04,100
"5198",3509.62903722672,70,1e-04,100
"5199",2406.94892405656,70,1e-04,100
"5200",2435.20417396569,70,1e-04,100
"5201",2369.56346733645,70,1e-04,100
"5202",2901.17493059227,70,1e-04,100
"5203",2417.35539759716,70,1e-04,100
"5204",2802.75604782418,70,1e-04,100
"5205",3160.54373076199,70,1e-04,100
"5206",2609.65490226123,70,1e-04,100
"5207",2338.9893684436,70,1e-04,100
"5208",2609.25056524873,70,1e-04,100
"5209",3046.16648166083,70,1e-04,100
"5210",2744.65196302903,70,1e-04,100
"5211",2703.58705180738,70,1e-04,100
"5212",2489.65761643225,70,1e-04,100
"5213",2952.4509567483,70,1e-04,100
"5214",3306.39896079205,70,1e-04,100
"5215",2668.32396878378,70,1e-04,100
"5216",2209.49358008026,70,1e-04,100
"5217",2531.10043293805,70,1e-04,100
"5218",2779.17059732896,70,1e-04,100
"5219",2607.96023931888,70,1e-04,100
"5220",2216.42512239754,70,1e-04,100
"5221",2762.12226445343,70,1e-04,100
"5222",2892.81075871474,70,1e-04,100
"5223",2454.2254100964,70,1e-04,100
"5224",2052.08721363012,70,1e-04,100
"5225",2770.93727600644,70,1e-04,100
"5226",2488.33418136031,70,1e-04,100
"5227",3168.96491805011,70,1e-04,100
"5228",3065.0954132798,70,1e-04,100
"5229",3049.21260344143,70,1e-04,100
"5230",2878.80618195613,70,1e-04,100
"5231",2866.50671875635,70,1e-04,100
"5232",3027.71795215162,70,1e-04,100
"5233",2871.38621771353,70,1e-04,100
"5234",3109.57365820453,70,1e-04,100
"5235",2110.83460390408,70,1e-04,100
"5236",2411.40879126133,70,1e-04,100
"5237",3015.05041733181,70,1e-04,100
"5238",2315.85758904615,70,1e-04,100
"5239",3003.10181642245,70,1e-04,100
"5240",2727.65401424597,70,1e-04,100
"5241",3045.44592107069,70,1e-04,100
"5242",2698.46895661703,70,1e-04,100
"5243",2955.62487234541,70,1e-04,100
"5244",2763.4914472711,70,1e-04,100
"5245",2607.02039490227,70,1e-04,100
"5246",2760.87809974964,70,1e-04,100
"5247",3052.04515523003,70,1e-04,100
"5248",3000.2525616857,70,1e-04,100
"5249",2653.96258864816,70,1e-04,100
"5250",2198.07671045595,70,1e-04,100
"5251",2739.26106598332,70,1e-04,100
"5252",2996.04260052488,70,1e-04,100
"5253",3377.35066754924,70,1e-04,100
"5254",2410.06910059292,70,1e-04,100
"5255",3040.65888984718,70,1e-04,100
"5256",2520.43101989408,70,1e-04,100
"5257",3009.18811278,70,1e-04,100
"5258",3003.79520250952,70,1e-04,100
"5259",2763.85798804268,70,1e-04,100
"5260",2540.42234814008,70,1e-04,100
"5261",2669.27650827374,70,1e-04,100
"5262",3354.23199988289,70,1e-04,100
"5263",2797.439784708,70,1e-04,100
"5264",2045.35261276548,70,1e-04,100
"5265",2741.57014698136,70,1e-04,100
"5266",3254.92936540001,70,1e-04,100
"5267",2312.3527365147,70,1e-04,100
"5268",2828.5231575178,70,1e-04,100
"5269",2457.38422498185,70,1e-04,100
"5270",2356.40831546034,70,1e-04,100
"5271",3011.60541095478,70,1e-04,100
"5272",2367.86586530661,70,1e-04,100
"5273",2626.80828397949,70,1e-04,100
"5274",3030.03581316217,70,1e-04,100
"5275",2337.45120944488,70,1e-04,100
"5276",2814.01837050514,70,1e-04,100
"5277",2860.83086464629,70,1e-04,100
"5278",3233.9911307516,70,1e-04,100
"5279",2687.98435170331,70,1e-04,100
"5280",2784.48880488738,70,1e-04,100
"5281",2677.03512829407,70,1e-04,100
"5282",3205.12598872692,70,1e-04,100
"5283",2786.20534012479,70,1e-04,100
"5284",2189.66073783481,70,1e-04,100
"5285",3189.50027847964,70,1e-04,100
"5286",2938.39548883492,70,1e-04,100
"5287",2684.69378107424,70,1e-04,100
"5288",3284.95578831078,70,1e-04,100
"5289",2739.09507247925,70,1e-04,100
"5290",2975.4705297398,70,1e-04,100
"5291",2270.14991712312,70,1e-04,100
"5292",2472.68141138528,70,1e-04,100
"5293",2824.63494310642,70,1e-04,100
"5294",3045.20374164218,70,1e-04,100
"5295",2558.31935051488,70,1e-04,100
"5296",3189.34144811655,70,1e-04,100
"5297",2454.88171961626,70,1e-04,100
"5298",2399.4700143414,70,1e-04,100
"5299",3124.79403948731,70,1e-04,100
"5300",3363.74599532151,70,1e-04,100
"5301",2815.85590688183,70,1e-04,100
"5302",2690.10122125951,70,1e-04,100
"5303",2991.2186617565,70,1e-04,100
"5304",2785.69997515568,70,1e-04,100
"5305",2326.34011872256,70,1e-04,100
"5306",2198.01097866982,70,1e-04,100
"5307",2865.22444601259,70,1e-04,100
"5308",3391.40715472838,70,1e-04,100
"5309",2988.87159813338,70,1e-04,100
"5310",3042.51018181216,70,1e-04,100
"5311",3297.47105580122,70,1e-04,100
"5312",2147.94840139506,70,1e-04,100
"5313",2779.36460919933,70,1e-04,100
"5314",3237.00832096228,70,1e-04,100
"5315",2817.35546634998,70,1e-04,100
"5316",2155.51847015445,70,1e-04,100
"5317",2979.21137794829,70,1e-04,100
"5318",2621.07326465964,70,1e-04,100
"5319",2283.29366721865,70,1e-04,100
"5320",2155.30456010448,70,1e-04,100
"5321",3257.5769736607,70,1e-04,100
"5322",2832.78184075561,70,1e-04,100
"5323",3168.17430712114,70,1e-04,100
"5324",3005.65258209401,70,1e-04,100
"5325",2606.21132145049,70,1e-04,100
"5326",2120.03305771896,70,1e-04,100
"5327",2817.55488699712,70,1e-04,100
"5328",2493.22855503351,70,1e-04,100
"5329",2483.2387422793,70,1e-04,100
"5330",2316.99948446978,70,1e-04,100
"5331",2295.2890384855,70,1e-04,100
"5332",3166.70219549855,70,1e-04,100
"5333",3322.40852621705,70,1e-04,100
"5334",2717.91345037563,70,1e-04,100
"5335",2652.18730975065,70,1e-04,100
"5336",2649.55627819124,70,1e-04,100
"5337",2802.95678698302,70,1e-04,100
"5338",2836.06375736545,70,1e-04,100
"5339",2329.40893327338,70,1e-04,100
"5340",2926.18792690657,70,1e-04,100
"5341",2941.40409850395,70,1e-04,100
"5342",3040.18016264299,70,1e-04,100
"5343",2428.72327005477,70,1e-04,100
"5344",2969.43902742216,70,1e-04,100
"5345",3091.12804040354,70,1e-04,100
"5346",3028.07260851931,70,1e-04,100
"5347",2357.14113191143,70,1e-04,100
"5348",2778.79927385837,70,1e-04,100
"5349",2556.79182882977,70,1e-04,100
"5350",2262.2882427088,70,1e-04,100
"5351",2741.20629366655,70,1e-04,100
"5352",2521.4967117823,70,1e-04,100
"5353",3134.33475729522,70,1e-04,100
"5354",3010.67345014185,70,1e-04,100
"5355",2399.23335732707,70,1e-04,100
"5356",2793.59200259619,70,1e-04,100
"5357",2367.75621300613,70,1e-04,100
"5358",2172.96761423825,70,1e-04,100
"5359",2694.47709955863,70,1e-04,100
"5360",2593.40793111857,70,1e-04,100
"5361",2685.42172931954,70,1e-04,100
"5362",2630.9091163915,70,1e-04,100
"5363",3071.03005005875,70,1e-04,100
"5364",2285.33920077647,70,1e-04,100
"5365",2635.71547926739,70,1e-04,100
"5366",2394.03352618496,70,1e-04,100
"5367",2636.93597387576,70,1e-04,100
"5368",2315.94416753077,70,1e-04,100
"5369",2862.22831194657,70,1e-04,100
"5370",2712.25454647921,70,1e-04,100
"5371",3014.50852098572,70,1e-04,100
"5372",2745.82927592088,70,1e-04,100
"5373",2336.162875116,70,1e-04,100
"5374",3281.86001699633,70,1e-04,100
"5375",2416.01489592063,70,1e-04,100
"5376",2300.24505337678,70,1e-04,100
"5377",2972.44258187103,70,1e-04,100
"5378",3094.88724888592,70,1e-04,100
"5379",3465.88653475017,70,1e-04,100
"5380",2474.06691172923,70,1e-04,100
"5381",2670.70697662655,70,1e-04,100
"5382",2763.13165318502,70,1e-04,100
"5383",3198.36251716003,70,1e-04,100
"5384",2861.29133869166,70,1e-04,100
"5385",2540.13974572274,70,1e-04,100
"5386",2450.91463124649,70,1e-04,100
"5387",3174.48560273942,70,1e-04,100
"5388",2281.93347947647,70,1e-04,100
"5389",3051.65626506841,70,1e-04,100
"5390",3185.60315007714,70,1e-04,100
"5391",2395.35236627041,70,1e-04,100
"5392",2731.88589322618,70,1e-04,100
"5393",2610.05599813851,70,1e-04,100
"5394",3198.28424355238,70,1e-04,100
"5395",2388.84624834634,70,1e-04,100
"5396",2790.20211259862,70,1e-04,100
"5397",2166.40210207784,70,1e-04,100
"5398",2230.83502166944,70,1e-04,100
"5399",2536.10761693218,70,1e-04,100
"5400",2983.33714699195,70,1e-04,100
"5401",3256.00328510406,70,1e-04,100
"5402",2887.49122636772,70,1e-04,100
"5403",2494.69974110099,70,1e-04,100
"5404",2690.1201501086,70,1e-04,100
"5405",2102.67433299175,70,1e-04,100
"5406",3068.54437174536,70,1e-04,100
"5407",2193.90287431923,70,1e-04,100
"5408",2775.81632179092,70,1e-04,100
"5409",3126.45211161589,70,1e-04,100
"5410",3153.91461340252,70,1e-04,100
"5411",3175.38567569001,70,1e-04,100
"5412",2390.92859982806,70,1e-04,100
"5413",3064.62857097839,70,1e-04,100
"5414",2460.99966045204,70,1e-04,100
"5415",2928.89183418419,70,1e-04,100
"5416",2961.56800271309,70,1e-04,100
"5417",2883.39979790419,70,1e-04,100
"5418",2298.4520798339,70,1e-04,100
"5419",2796.59303320243,70,1e-04,100
"5420",3447.75384287766,70,1e-04,100
"5421",3501.17868026435,70,1e-04,100
"5422",2689.44757384155,70,1e-04,100
"5423",2044.91079439127,70,1e-04,100
"5424",2265.90691212157,70,1e-04,100
"5425",2634.94243772303,70,1e-04,100
"5426",3203.11245900019,70,1e-04,100
"5427",2659.37383225552,70,1e-04,100
"5428",3020.00993377962,70,1e-04,100
"5429",2567.82046031841,70,1e-04,100
"5430",2899.69523708166,70,1e-04,100
"5431",2899.69658157158,70,1e-04,100
"5432",2578.31262224902,70,1e-04,100
"5433",2751.68522973942,70,1e-04,100
"5434",3257.02480000256,70,1e-04,100
"5435",2070.91222153646,70,1e-04,100
"5436",2982.27004669897,70,1e-04,100
"5437",2686.40623125165,70,1e-04,100
"5438",2857.42545400236,70,1e-04,100
"5439",3133.07886544112,70,1e-04,100
"5440",3238.34067062203,70,1e-04,100
"5441",2462.68649082274,70,1e-04,100
"5442",2429.58867023155,70,1e-04,100
"5443",2760.79495834667,70,1e-04,100
"5444",2343.49651749009,70,1e-04,100
"5445",2820.71908886508,70,1e-04,100
"5446",2717.72442627526,70,1e-04,100
"5447",3291.01996362767,70,1e-04,100
"5448",2366.77647823353,70,1e-04,100
"5449",2444.45393934761,70,1e-04,100
"5450",3192.10482139459,70,1e-04,100
"5451",3048.57713535145,70,1e-04,100
"5452",2924.09666118202,70,1e-04,100
"5453",2562.83401273157,70,1e-04,100
"5454",2518.6606283737,70,1e-04,100
"5455",2665.00614173752,70,1e-04,100
"5456",2871.30781601606,70,1e-04,100
"5457",2921.07987726907,70,1e-04,100
"5458",2617.6220884247,70,1e-04,100
"5459",2202.34549904446,70,1e-04,100
"5460",2397.35099930314,70,1e-04,100
"5461",2757.85699016475,70,1e-04,100
"5462",3179.44199918155,70,1e-04,100
"5463",2336.96793485848,70,1e-04,100
"5464",3375.12689713282,70,1e-04,100
"5465",3053.41406049839,70,1e-04,100
"5466",2576.03769251597,70,1e-04,100
"5467",2873.89666043352,70,1e-04,100
"5468",3067.64208921476,70,1e-04,100
"5469",2621.72911754385,70,1e-04,100
"5470",2332.55289455081,70,1e-04,100
"5471",2655.53754832552,70,1e-04,100
"5472",3543.36778363939,70,1e-04,100
"5473",2303.88112394923,70,1e-04,100
"5474",2155.98472291758,70,1e-04,100
"5475",2600.81290494031,70,1e-04,100
"5476",2791.12034559552,70,1e-04,100
"5477",2566.84341200289,70,1e-04,100
"5478",2201.53859644765,70,1e-04,100
"5479",2793.39624755283,70,1e-04,100
"5480",2398.39583855796,70,1e-04,100
"5481",3021.92956711712,70,1e-04,100
"5482",2487.73733430353,70,1e-04,100
"5483",2319.71741733154,70,1e-04,100
"5484",3056.05662221618,70,1e-04,100
"5485",2493.29308580988,70,1e-04,100
"5486",2605.16955211138,70,1e-04,100
"5487",2242.28777857945,70,1e-04,100
"5488",2856.11607391946,70,1e-04,100
"5489",3092.34420813022,70,1e-04,100
"5490",3477.57439634026,70,1e-04,100
"5491",2328.32118523972,70,1e-04,100
"5492",2580.54019323232,70,1e-04,100
"5493",2331.52798322941,70,1e-04,100
"5494",2771.04446021556,70,1e-04,100
"5495",2803.16271683162,70,1e-04,100
"5496",3044.7216210445,70,1e-04,100
"5497",2406.8805176144,70,1e-04,100
"5498",2758.13705549079,70,1e-04,100
"5499",3069.13888443105,70,1e-04,100
"5500",3158.76076752604,70,1e-04,100
"5501",2439.59809439138,70,1e-04,90
"5502",2117.64789183497,70,1e-04,90
"5503",3041.47963211794,70,1e-04,90
"5504",2254.60733783518,70,1e-04,90
"5505",2422.10509151399,70,1e-04,90
"5506",2583.24166675071,70,1e-04,90
"5507",2315.19787862042,70,1e-04,90
"5508",2846.50643851149,70,1e-04,90
"5509",2389.1122586509,70,1e-04,90
"5510",2338.62030881456,70,1e-04,90
"5511",2762.68556771813,70,1e-04,90
"5512",2386.19538856384,70,1e-04,90
"5513",2341.15343898392,70,1e-04,90
"5514",2866.99420452354,70,1e-04,90
"5515",2952.42379646979,70,1e-04,90
"5516",2212.62492684722,70,1e-04,90
"5517",2153.75424119714,70,1e-04,90
"5518",3109.23354425555,70,1e-04,90
"5519",2740.56778884836,70,1e-04,90
"5520",2467.10776786051,70,1e-04,90
"5521",2338.00273780384,70,1e-04,90
"5522",3152.26693303687,70,1e-04,90
"5523",2184.62303245878,70,1e-04,90
"5524",2242.41396211051,70,1e-04,90
"5525",3091.17175510127,70,1e-04,90
"5526",2747.33419022354,70,1e-04,90
"5527",2717.12019566507,70,1e-04,90
"5528",2203.83238407481,70,1e-04,90
"5529",2755.54080331095,70,1e-04,90
"5530",2310.72990843541,70,1e-04,90
"5531",2609.78584672018,70,1e-04,90
"5532",2292.53604913273,70,1e-04,90
"5533",2664.86749002345,70,1e-04,90
"5534",2724.97827577603,70,1e-04,90
"5535",3319.86474546392,70,1e-04,90
"5536",2563.74786994696,70,1e-04,90
"5537",3161.4334651191,70,1e-04,90
"5538",3120.12459346315,70,1e-04,90
"5539",2180.17940845247,70,1e-04,90
"5540",2540.12202345486,70,1e-04,90
"5541",2828.93460655336,70,1e-04,90
"5542",2526.94361021906,70,1e-04,90
"5543",3406.54823998019,70,1e-04,90
"5544",2187.12172788405,70,1e-04,90
"5545",2927.71163865342,70,1e-04,90
"5546",2106.21191904125,70,1e-04,90
"5547",2232.21910947786,70,1e-04,90
"5548",2477.14557231048,70,1e-04,90
"5549",1888.9128366001,70,1e-04,90
"5550",2466.35165748002,70,1e-04,90
"5551",2872.85708431285,70,1e-04,90
"5552",2627.21737105398,70,1e-04,90
"5553",2990.61793600062,70,1e-04,90
"5554",2446.2311928922,70,1e-04,90
"5555",3158.97856710185,70,1e-04,90
"5556",2785.77848965084,70,1e-04,90
"5557",2610.9852464199,70,1e-04,90
"5558",3031.92162997234,70,1e-04,90
"5559",2841.66315949038,70,1e-04,90
"5560",3054.5856599317,70,1e-04,90
"5561",2646.23978869581,70,1e-04,90
"5562",2099.33581673106,70,1e-04,90
"5563",2461.0659228461,70,1e-04,90
"5564",2846.9091480237,70,1e-04,90
"5565",2271.07952641077,70,1e-04,90
"5566",3067.01841448264,70,1e-04,90
"5567",2951.10413561615,70,1e-04,90
"5568",2278.92802667685,70,1e-04,90
"5569",2991.17703576913,70,1e-04,90
"5570",3331.87374604651,70,1e-04,90
"5571",3204.16643146795,70,1e-04,90
"5572",3203.67666837775,70,1e-04,90
"5573",2932.57227217829,70,1e-04,90
"5574",2648.66566513941,70,1e-04,90
"5575",2918.66111179906,70,1e-04,90
"5576",2603.64345366122,70,1e-04,90
"5577",3160.07035237533,70,1e-04,90
"5578",2691.14399435082,70,1e-04,90
"5579",2702.39840087657,70,1e-04,90
"5580",3420.29979259872,70,1e-04,90
"5581",2762.72960176527,70,1e-04,90
"5582",3053.69922114134,70,1e-04,90
"5583",2723.07139927978,70,1e-04,90
"5584",2517.96825917196,70,1e-04,90
"5585",2866.93041347998,70,1e-04,90
"5586",2927.88382291753,70,1e-04,90
"5587",2858.44765916767,70,1e-04,90
"5588",3293.39530305057,70,1e-04,90
"5589",3272.67509337698,70,1e-04,90
"5590",2818.07712688074,70,1e-04,90
"5591",2603.96867293179,70,1e-04,90
"5592",3297.80258333782,70,1e-04,90
"5593",3195.36738361563,70,1e-04,90
"5594",2143.39036008834,70,1e-04,90
"5595",2229.69682079801,70,1e-04,90
"5596",2481.8611158766,70,1e-04,90
"5597",2916.53882252547,70,1e-04,90
"5598",2816.31191303247,70,1e-04,90
"5599",2383.4527748487,70,1e-04,90
"5600",2750.52675162578,70,1e-04,90
"5601",2579.87930308108,70,1e-04,90
"5602",3041.50183021646,70,1e-04,90
"5603",3149.80239788852,70,1e-04,90
"5604",2711.18618637915,70,1e-04,90
"5605",2410.4159092983,70,1e-04,90
"5606",2416.5124232026,70,1e-04,90
"5607",2375.40618959661,70,1e-04,90
"5608",2411.97022840315,70,1e-04,90
"5609",2772.11664501477,70,1e-04,90
"5610",2941.34949883271,70,1e-04,90
"5611",2567.50614662088,70,1e-04,90
"5612",2226.93491276237,70,1e-04,90
"5613",2452.76062627505,70,1e-04,90
"5614",2589.64800348208,70,1e-04,90
"5615",2804.94799370156,70,1e-04,90
"5616",2623.98052503491,70,1e-04,90
"5617",3376.53057908384,70,1e-04,90
"5618",2769.68613743009,70,1e-04,90
"5619",2526.32531758875,70,1e-04,90
"5620",2251.33115081897,70,1e-04,90
"5621",2891.99375509902,70,1e-04,90
"5622",3107.56811878131,70,1e-04,90
"5623",2689.88897324859,70,1e-04,90
"5624",2525.4043437274,70,1e-04,90
"5625",2566.74210233706,70,1e-04,90
"5626",3070.71823916888,70,1e-04,90
"5627",2239.83805146805,70,1e-04,90
"5628",2267.83566211105,70,1e-04,90
"5629",2851.66416454685,70,1e-04,90
"5630",2651.5834842713,70,1e-04,90
"5631",2155.45185376766,70,1e-04,90
"5632",2427.7857464415,70,1e-04,90
"5633",2479.09558795221,70,1e-04,90
"5634",2257.9475092431,70,1e-04,90
"5635",2239.57368959378,70,1e-04,90
"5636",2561.22560766299,70,1e-04,90
"5637",2438.03735697826,70,1e-04,90
"5638",3418.95978607638,70,1e-04,90
"5639",2332.33502306083,70,1e-04,90
"5640",2886.49392756724,70,1e-04,90
"5641",3260.06104621425,70,1e-04,90
"5642",3516.91246498426,70,1e-04,90
"5643",2597.24989264604,70,1e-04,90
"5644",2249.19503904297,70,1e-04,90
"5645",2398.21731308208,70,1e-04,90
"5646",2334.01234465012,70,1e-04,90
"5647",2867.857932668,70,1e-04,90
"5648",2345.70913301132,70,1e-04,90
"5649",2997.79278153127,70,1e-04,90
"5650",3168.29335839035,70,1e-04,90
"5651",2596.5218205601,70,1e-04,90
"5652",2808.91162413874,70,1e-04,90
"5653",2339.82779814483,70,1e-04,90
"5654",2755.07905777462,70,1e-04,90
"5655",2611.03440680532,70,1e-04,90
"5656",2304.82031371006,70,1e-04,90
"5657",2979.45719138056,70,1e-04,90
"5658",3095.49030097229,70,1e-04,90
"5659",3171.59072783522,70,1e-04,90
"5660",2433.96555050326,70,1e-04,90
"5661",2170.45775993959,70,1e-04,90
"5662",2544.70071061777,70,1e-04,90
"5663",2862.70329323526,70,1e-04,90
"5664",2987.81110203583,70,1e-04,90
"5665",2521.17630429879,70,1e-04,90
"5666",3016.18784874564,70,1e-04,90
"5667",2713.66191625537,70,1e-04,90
"5668",3003.00003241419,70,1e-04,90
"5669",3222.35947868417,70,1e-04,90
"5670",2912.53784026259,70,1e-04,90
"5671",2465.57881791688,70,1e-04,90
"5672",2774.51987690552,70,1e-04,90
"5673",2871.18822524926,70,1e-04,90
"5674",2630.86847173577,70,1e-04,90
"5675",2959.48282617732,70,1e-04,90
"5676",3378.1266402891,70,1e-04,90
"5677",2561.52619019938,70,1e-04,90
"5678",2462.14852217565,70,1e-04,90
"5679",2415.71777777041,70,1e-04,90
"5680",2171.81023470754,70,1e-04,90
"5681",2439.37821917784,70,1e-04,90
"5682",2500.72544295051,70,1e-04,90
"5683",2972.54560965586,70,1e-04,90
"5684",2887.34983905118,70,1e-04,90
"5685",2589.99547154696,70,1e-04,90
"5686",2346.31201466761,70,1e-04,90
"5687",2296.20481251619,70,1e-04,90
"5688",2340.0117325366,70,1e-04,90
"5689",3288.72363645263,70,1e-04,90
"5690",2865.41161266492,70,1e-04,90
"5691",2932.59451565285,70,1e-04,90
"5692",2512.23060048837,70,1e-04,90
"5693",3061.5080652368,70,1e-04,90
"5694",3039.55045033607,70,1e-04,90
"5695",2947.29376176164,70,1e-04,90
"5696",3376.29135531929,70,1e-04,90
"5697",2772.66952707478,70,1e-04,90
"5698",3520.34355711047,70,1e-04,90
"5699",2415.36323717281,70,1e-04,90
