vacina,agegroup,tempo_doses,n
AZ,2,13,25
AZ,2,14,3
AZ,2,15,4
AZ,2,16,24
AZ,2,17,29
AZ,2,18,19
AZ,2,19,22
AZ,2,20,50
AZ,2,21,4
AZ,2,22,20
AZ,2,23,54
AZ,2,24,28
AZ,2,25,58
AZ,2,26,56
AZ,2,27,18
AZ,2,28,2
AZ,2,29,3
AZ,2,30,8
AZ,2,31,10
AZ,2,32,6
AZ,2,33,7
AZ,2,34,7
AZ,2,37,6
AZ,2,38,1
AZ,2,39,3
AZ,2,40,5
AZ,2,41,3
AZ,2,44,9
AZ,2,45,2
AZ,2,46,3
AZ,2,48,1
AZ,2,52,3
AZ,2,53,2
AZ,2,55,6
AZ,2,59,4
AZ,2,60,3
AZ,2,61,6
AZ,2,62,3
AZ,2,65,2
AZ,2,75,1
AZ,2,76,1
AZ,2,81,1
AZ,2,83,2
AZ,2,87,1
AZ,2,90,1
AZ,2,100,1
AZ,2,102,2
AZ,2,103,1
AZ,2,107,4
AZ,2,108,1
AZ,2,109,4
AZ,2,110,4
AZ,2,111,1
AZ,2,113,1
AZ,2,115,6
AZ,2,116,11
AZ,2,117,10
AZ,2,118,12
AZ,2,120,1
AZ,2,121,15
AZ,2,122,2
AZ,2,132,1
AZ,2,177,1
AZ,3,13,291
AZ,3,14,32
AZ,3,15,80
AZ,3,16,325
AZ,3,17,302
AZ,3,18,314
AZ,3,19,359
AZ,3,20,704
AZ,3,21,130
AZ,3,22,423
AZ,3,23,868
AZ,3,24,584
AZ,3,25,669
AZ,3,26,538
AZ,3,27,194
AZ,3,28,43
AZ,3,29,47
AZ,3,30,98
AZ,3,31,111
AZ,3,32,80
AZ,3,33,103
AZ,3,34,213
AZ,3,35,3
AZ,3,36,8
AZ,3,37,174
AZ,3,38,161
AZ,3,39,105
AZ,3,40,109
AZ,3,41,44
AZ,3,42,3
AZ,3,43,8
AZ,3,44,59
AZ,3,45,67
AZ,3,46,65
AZ,3,47,57
AZ,3,48,21
AZ,3,50,1
AZ,3,51,28
AZ,3,52,58
AZ,3,53,40
AZ,3,54,14
AZ,3,55,61
AZ,3,58,24
AZ,3,59,33
AZ,3,60,52
AZ,3,61,30
AZ,3,62,17
AZ,3,65,6
AZ,3,66,4
AZ,3,67,11
AZ,3,68,4
AZ,3,69,3
AZ,3,72,5
AZ,3,73,4
AZ,3,75,9
AZ,3,76,5
AZ,3,79,8
AZ,3,81,9
AZ,3,82,14
AZ,3,83,8
AZ,3,86,11
AZ,3,87,16
AZ,3,88,17
AZ,3,89,18
AZ,3,90,24
AZ,3,91,1
AZ,3,92,1
AZ,3,93,20
AZ,3,94,24
AZ,3,95,24
AZ,3,96,20
AZ,3,97,71
AZ,3,98,2
AZ,3,99,4
AZ,3,100,14
AZ,3,101,19
AZ,3,102,27
AZ,3,103,19
AZ,3,104,42
AZ,3,106,6
AZ,3,107,31
AZ,3,108,63
AZ,3,109,77
AZ,3,110,126
AZ,3,111,82
AZ,3,112,6
AZ,3,113,21
AZ,3,114,100
AZ,3,115,150
AZ,3,116,223
AZ,3,117,480
AZ,3,118,592
AZ,3,119,25
AZ,3,120,51
AZ,3,121,343
AZ,3,122,228
AZ,3,123,3
AZ,3,124,72
AZ,3,125,13
AZ,3,126,1
AZ,3,127,1
AZ,3,129,3
AZ,3,130,1
AZ,3,132,2
AZ,3,135,1
AZ,3,145,1
AZ,3,148,1
AZ,3,152,7
AZ,3,174,1
AZ,3,177,4
AZ,3,181,1
AZ,3,200,1
AZ,4,13,591
AZ,4,14,49
AZ,4,15,134
AZ,4,16,515
AZ,4,17,495
AZ,4,18,518
AZ,4,19,546
AZ,4,20,1080
AZ,4,21,220
AZ,4,22,568
AZ,4,23,1189
AZ,4,24,755
AZ,4,25,935
AZ,4,26,867
AZ,4,27,272
AZ,4,28,62
AZ,4,29,67
AZ,4,30,178
AZ,4,31,174
AZ,4,32,152
AZ,4,33,185
AZ,4,34,285
AZ,4,35,16
AZ,4,36,11
AZ,4,37,238
AZ,4,38,240
AZ,4,39,158
AZ,4,40,164
AZ,4,41,94
AZ,4,42,8
AZ,4,43,9
AZ,4,44,77
AZ,4,45,94
AZ,4,46,116
AZ,4,47,74
AZ,4,48,43
AZ,4,49,1
AZ,4,50,1
AZ,4,51,31
AZ,4,52,73
AZ,4,53,38
AZ,4,54,24
AZ,4,55,49
AZ,4,57,2
AZ,4,58,34
AZ,4,59,50
AZ,4,60,73
AZ,4,61,55
AZ,4,62,23
AZ,4,65,8
AZ,4,66,5
AZ,4,67,3
AZ,4,68,3
AZ,4,69,8
AZ,4,72,2
AZ,4,73,3
AZ,4,74,4
AZ,4,75,12
AZ,4,76,4
AZ,4,79,9
AZ,4,81,12
AZ,4,82,14
AZ,4,83,10
AZ,4,86,10
AZ,4,87,16
AZ,4,88,28
AZ,4,89,22
AZ,4,90,28
AZ,4,92,1
AZ,4,93,22
AZ,4,94,22
AZ,4,95,26
AZ,4,96,30
AZ,4,97,68
AZ,4,98,6
AZ,4,99,5
AZ,4,100,25
AZ,4,101,26
AZ,4,102,23
AZ,4,103,28
AZ,4,104,44
AZ,4,105,4
AZ,4,106,5
AZ,4,107,48
AZ,4,108,92
AZ,4,109,79
AZ,4,110,156
AZ,4,111,110
AZ,4,112,9
AZ,4,113,20
AZ,4,114,90
AZ,4,115,150
AZ,4,116,212
AZ,4,117,486
AZ,4,118,622
AZ,4,119,44
AZ,4,120,70
AZ,4,121,429
AZ,4,122,308
AZ,4,123,3
AZ,4,124,104
AZ,4,125,51
AZ,4,126,2
AZ,4,127,2
AZ,4,130,1
AZ,4,131,1
AZ,4,132,26
AZ,4,133,1
AZ,4,135,7
AZ,4,136,1
AZ,4,138,2
AZ,4,139,2
AZ,4,152,3
AZ,4,166,1
AZ,4,176,1
AZ,4,177,18
AZ,4,178,1
AZ,4,196,1
AZ,5,13,769
AZ,5,14,72
AZ,5,15,133
AZ,5,16,546
AZ,5,17,537
AZ,5,18,604
AZ,5,19,597
AZ,5,20,1276
AZ,5,21,273
AZ,5,22,683
AZ,5,23,1197
AZ,5,24,700
AZ,5,25,1056
AZ,5,26,1122
AZ,5,27,307
AZ,5,28,74
